Key,English,French
KEY_BIO_DESC_SMITH,"A Nigerian research scientist who completed his PhD at Harvard in 2025 aged just 20, Dr. Abongameli Smith is a quietly-spoken biochemist of considerable ability.

Smith's PhD research had been into creating medical treatments for Ebola, but when the Pandoravirus was first discovered, he was persuaded to abandon his research by Tobias West, who began funding his clinic and his experiments throughout the 2030s. When Smith's facility was compromised, West ordered Vanadium security forces to conduct an elaborate and dangerous operation to airlift him out.

Since then, Smith has been working quietly and diligently under the supervision of Colonel Jack Harlson. He is also responsible for leading the New Jericho scientists in their dissection and autopsy examinations of captured aliens.","Chercheur scientifique ayant obtenu son doctorat à Harvard en 2025 à l'âge incroyable de 20 ans, le docteur Abongameli Smith est un biochimiste de grand talent mais peu loquace.

Le doctorat de Smith porta sur la création de traitements médiaux au virus Ebola, mais à la découverte du Pandoravirus, Tobias West parvint à le convaincre d'abandonner ses recherches et subventionna sa clinique et ses expériences dans les années 2030. Lorsque le centre de Smith fut compromis, West monta une opération dangereuse et élaborée avec les forces de sécurité de Vanadium pour mener une évacuation aérienne et lui permettre d'en réchapper.

Depuis son évacuation, Smith travaille assidûment et en toute discrétion sous la supervision du colonel Jack Harlson.Il mène aussi les études et les dissections des extraterrestres capturés menées par l'équipe scientifique de la Nouvelle-Jéricho."
KEY_BIO_DESC_STAS,"Stanislav is a noted Russian geneticist and co-founder of the Firebird Initiative, a radical scientific organization that came close to stopping the Pandoravirus but was destroyed by an ecoterrorist bombing. He is also one of the founders of Synedrion.

Unlike his husband Nikolai, Stas is an anarchist, committed to principles of horizontalism, and hopeful about the possibility of coexistence with other ideologies - and perhaps the Pandoran ecosystem itself. However, despite his gentle, laid-back personality, Stas has participated in urban warfare during Synedrion's darker days and will not hesitate to defend his people.

His main focus in Synedrion is currently research.","Stanislav est un célèbre généticien et cofondateur de l'Initiative Oiseau de feu, une organisation scientifique extrémiste sur le point d'arrêter le Pandoravirus avant d'être détruite par une attaque écoterroriste. Il est également l'un des fondateurs du Synédrion.

Contrairement à son mari Nikolai, Stas est un anarchiste attaché aux principes d'horizontalisme et convaincu qu'une coexistence pacifique avec d'autres idéologies (et peut-être même avec l'écosystème Pandorien) est possible. Toutefois, derrière sa personnalité aimable et décontractée se trouve un homme ayant participé à de nombreux combats urbains durant les jours plus sombres du Synédrion et semblant prêt à tout pour défendre les siens.

Son rôle principal au sein du Synédrion est actuellement la recherche."
KEY_BIO_DESC_SYMES_I,"Born and raised in Fairfax, California and originally something of a dilletante and a con artist, Symes Sr. found a spiritual home amidst the eccentrics of the Phoenix Working Group. When a disaster befell the group he preserved much of their work and was instrumental in the founding of the Phoenix Project and its success throughout the 20th century. Symes tried to piece together all the information acquired by predecessor organizations of the Phoenix Project, and although he never completed this task, his writings, dismissed by government experts as radical and/or paranoid, do seem prophetic in retrospect.","Né et élevé à Fairfax, en Californie et tenant plus à l'origine du dilettante et du magouilleur, Symes Senior a trouvé refuge auprès des excentriques du groupe de travail Phoenix. Après la catastrophe qui frappa le groupe, il conserva une grande partie de leur travail et devint essentiel à la création du Projet Phoenix et à son succès au cours du XXe siècle. Symes s'efforça de rassembler toutes les informations recueillies par les anciennes organisations du Projet Phoenix, et bien qu'il ne soit jamais parvenu à accomplir ses objectifs, ses écrits qui furent qualifiés de radicaux et/ou paranoïaques par les experts du gouvernement, semblent finalement s'être réalisés."
KEY_BIO_DESC_SYMES_III,"The great-grandson of the original Randolph Symes, Symes III rose to become Director of the Phoenix Project and attempted to reconcile the legacy of his namesake and his grandfather, Peter Symes, who betrayed the organization in the late 1970s. After the discovery of the Pandoravirus, Symes III tried to hold the Phoenix Project together and resurrect its original mission. His belief in a scientific solution led him to travel the world looking for an answer to the infection. With dwindling resources, Symes III pursued every possible lead, no matter the cost. Eventually he and the last survivors of the Phoenix Project abandoned the base for one final journey. His ultimate fate remains unknown.","L'arrière-petit-fils du Randolph Symes originel, Symes III se hissa à la tête du Projet Phoenix et tenta de réconcilier l'héritage de son aïeul et son grand-père, Peter Symes, qui trahit l'organisation à la fin des années 1970. Après la découverte du Pandoravirus, Symes III tenta de faire tenir le Projet Phoenix et de ressusciter sa mission initiale. Ses croyances en une solution scientifique l'ont conduit à parcourir le monde en quête d'une solution à l'infection. Malgré des ressources déclinantes, Symes III s'efforça de suivre chaque piste plausible, quel qu'en soit le prix. Les derniers survivants du Projet Phoenix et lui finirent par abandonner leur base pour un tout dernier voyage. Ce qu'il est devenu est encore inconnu à ce jour."
KEY_BIO_DESC_SYNOD,"The Synod of Yearning is a compound being brought into existence by the Exalted. Its creation, accomplished by the ""melding together"" of the high priests of the Children of the Black Tide, the Holy Disciples of the Xenoglossic Doctrine, and the Order of Anu marks the beginning of the Disciples of Anu as we know them today.

According to the teachings of the Exalted, the Synod represents the human yearning for transcendence, and has authority in all matters except spiritual doctrine. Our analysis suggests that the Synod of Yearning is the actual political leader of the Disciples in day-to-day matters, with the Exalted remaining a remote figure dedicated to her own pursuits.","Le Synode de l'appétence est un être composite créé par l'Exaltée. Sa création remonte à l'événement connu sous le nom de « Grande fusion » des hauts-prêtres des Enfants de la Sombre vague, des Saints disciples de la doctrine xenoglossique et de l'Ordre d'Anu qui marqua le début des Disciples d'Anu tels que nous les connaissons aujourd'hui.

D'après les enseignements de l'Exaltée, le Synode représente la part de l'Humanité aspirant à la transcendance. Il est de ce fait l'autorité absolue pour tout, sauf en ce qui concerne les doctrines spirituelles. Après analyse, nous pensons que le Synode de l'appétence est le véritable dirigeant politique des Disciples pour les décisions du quotidien, tandis que l'Exaltée n'est qu'une figure distante poursuivant ses propres buts."
KEY_BIO_DESC_VILLANOVA,"Sophia Villanova is a physics expert and military weapons engineer. A Phoenix Project operative who was never activated, she joined New Jericho as a refugee after the collapse of the New Europe faction at the end of the Third World War.

Villanova strongly believes in a military solution to the Pandoravirus problem and is deeply suspicious of Synedrion. Her views and opinions align with those of her new benefactor, Tobias West. It is believed that the two are close, although she is considered a newcomer by others in the upper echelons of the organization.","Sophia Villanova est une experte en physique et ingénieure en armement militaire. Agent dormant jamais activé du Projet Phoenix, elle décida de rejoindre la Nouvelle-Jéricho en tant que réfugiée après la chute de la faction de la Nouvelle-Europe à la fin de la Troisième Guerre mondiale.

Villanova défend bec et ongle une approche militaire pour résoudre le problème du Pandoravirus et se méfie beaucoup du Synédrion. Ses valeurs et opinions concordent parfaitement avec celles de son bienfaiteur, Tobias West. Selon des rumeurs, ils seraient très proches l'un de l'autre, bien qu'elle soit encore considérée comme une novice par les autres membres des hautes strates de l'organisation."
KEY_BIO_DESC_ZHARA,"Born to Kurdish and Ethiopian parents, Zhara has been involved in the struggle for radical change since her early teens. Despite having witnessed the fall of Rojava and many other atrocities, she remains steadfast in her commitment to her principles, even when they are challenging to implement. 

Inspired by the writings of Murray Bookchin, she contends that humanity's dysfunctional role in the ecosystem can only be changed by eliminating all hierarchical systems. As such, she is a prominent representative of the Polyphonic Tendency and the idea of finding a way to co-exist with the Pandorans, although she does not consider herself a leader, only a passionate proponent of certain ideas.","Née de parents kurdes et éthiopiens, Zhara a toujours lutté pour imposer des changements radicaux depuis le début de son adolescence. Ayant été témoin de la chute de Rojava et de nombreuses autres atrocités, elle est restée fidèle à ses principes, même lorsqu'ils sont difficiles à mettre en pratique.

Inspirée des écrits de Murray Bookchin, elle soutient que le rôle défaillant de l'humanité ne peut être changé qu'en éliminant tout système hiérarchique. C'est pourquoi elle est devenue un membre éminent de la faction Tendance polyphonique et de l'idée de trouver un moyen de coexister avec les Pandoriens, bien qu'elle ne se considère pas comme une chef mais seulement comme une fervente partisane de certaines idées."
KEY_BIO_NAME_,Tobias West,Tobias West
KEY_BIO_NAME_ATHENA,Athena,Athéna
KEY_BIO_NAME_BARNABAS,Barnabas,Barnabas
KEY_BIO_NAME_BLIND_LEGATE,The Blind Legate,Le Légat aveugle
KEY_BIO_NAME_EXALTED,The Exalted,L'Exaltée
KEY_BIO_NAME_HARLSON,Colonel Jack Harlson,Colonel Jack Harlson
KEY_BIO_NAME_KEEPER,The Keeper of the Threshold,Le Gardien du Seuil
KEY_BIO_NAME_NERGAL,Taxiarch Nergal,Taxiarque Nergal
KEY_BIO_NAME_NIKOLAI,Nikolai,Nikolai
KEY_BIO_NAME_RICHTER,Captain J. P.  Richter,Capitaine J.P Richter
KEY_BIO_NAME_SMITH,Dr. Abongameli Smith,Docteur Abongameli Smith
KEY_BIO_NAME_STAS,Stas,Stas
KEY_BIO_NAME_SYMES_I,Randolph Symes Senior,Randolph Symes Senior
KEY_BIO_NAME_SYMES_III,Randolph Symes III,Randolph Symes III
KEY_BIO_NAME_SYNOD,The Synod of Yearning,Le Synode de l'appétence
KEY_BIO_NAME_VILLANOVA,Dr. Sophia Villanova,Docteur Sophia Villanova
KEY_BIO_NAME_ZHARA,Zhara,Zhara
