Key,English,French
KEY_FS_AN_AERIAL_WARFARE_RESEARCHDEF_COMPLETE,"The Disciples of Anu have completed one of their most sacred rituals - the Rite of Winged Warfare. 

The Gospel of the Exalted instructs this doctrine should be set in motion only if a great danger must be met high in the air. The rite includes anointments of airships for war and inscriptions of weaponry with oaths of vengeance. Multiple choirs of young children take turns chanting for days on end until the ceremony is complete.","Les Disciples d'Anu ont terminé l'un de leurs rituels les plus sacrés – le Rite de la Guerre aérienne.
 
 L'Évangile de l'Exaltée invite à mettre cette doctrine en œuvre uniquement si un grand dans danger doit être affronté dans les airs. Le rite inclut des onctions de vaisseaux pour la guerre et des inscriptions de serments de vengeance sur les armes. Plusieurs chorales de jeunes enfants chantent chacune leur tour pendant des jours jusqu'à la fin de la cérémonie."
KEY_FS_AN_AERIAL_WARFARE_RESEARCHDEF_NAME,Anu Winged Warfare Doctrine,Doctrine de la guerre ailée d'Anu
KEY_FS_AN_AERIAL_WARFARE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_AERIAL_WARFARE_RESEARCHDEF_UNLOCK,"The Gospel of the Exalted warns of a ""great enemy in the sky"" and offers clear instructions for waging aerial warfare.",L'Évangile de l'Exaltée met en garde contre un « puissant ennemi dans le ciel » et fournit des instructions claires pour mener une guerre aérienne.
KEY_FS_AN_BOMBARD_MODULE_RESEARCHDEF_BENEFITS,Ninurta's Mace is available for production,La Massue de Ninurta est disponible à la production
KEY_FS_AN_BOMBARD_MODULE_RESEARCHDEF_COMPLETE,"Named after a a weapon of ancient myth, this heavy bombard exemplifies the Disciples' vengeance against airborne enemies. As the Rite of Winged Warfare dictated, the barrels of these special guns are inscribed with oaths of destruction and praises to the Dead God.","Tenant son nom d'une arme d'un mythe ancien, cet armement lourd illustre parfaitement la vengeance des Disciples contre les ennemis volants. Comme l'exige le Rite de la Guerre ailée, les canons de ces armes spéciales portent les inscriptions de serments de destruction et d'éloges du Dieu défunt."
KEY_FS_AN_BOMBARD_MODULE_RESEARCHDEF_NAME,Ninurta's Mace,Massue de Ninurta
KEY_FS_AN_BOMBARD_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_BOMBARD_MODULE_RESEARCHDEF_UNLOCK,Disciples of Anu heavy air-to-air cannon,Le canon aérien lourd des Disciples d'Anu.
KEY_FS_AN_ECM_JAMMER_MODULE_RESEARCHDEF_BENEFITS,ECM Jammer is available for production,Le brouilleur CME est disponible à la production
KEY_FS_AN_ECM_JAMMER_MODULE_RESEARCHDEF_COMPLETE,"The successful use of electromagnetic jammer technology is not something the enemies of Anu expect to see in combat, and that's where the genius of the device lies. Usable at short ranges, this special module completely shuts down radar guidance systems, making even the most advanced air-to-air warheads practically unusable.","Les ennemis d'Anu ne s'attendent pas à une bonne utilisation de la technologie de brouillage électromagnétique en combat, et c'est pour cette raison que le dispositif est formidable. Ce module peut s'utiliser à courte portée et désactive complètement les systèmes de guidage par radar, ce qui rend même les ogives air-air les plus sophistiquées pratiquement inutiles."
KEY_FS_AN_ECM_JAMMER_MODULE_RESEARCHDEF_NAME,ECM Jammer,Brouilleur CME
KEY_FS_AN_ECM_JAMMER_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_ECM_JAMMER_MODULE_RESEARCHDEF_UNLOCK,Electromagnetic jammer module used to disable radar-guided missiles,Un module de brouilleur électromagnétique utilisé pour désactiver les missiles guidés par radar.
KEY_FS_AN_MUTOG_CATAPULT_MODULE_RESEARCHDEF_BENEFITS,Ishara's Bane is available for production,Le Fléau d'Ishara est disponible à la production
KEY_FS_AN_MUTOG_CATAPULT_MODULE_RESEARCHDEF_COMPLETE,"Hardly any other air-to-air contraption has stirred as much discussion among the scientific society as Ishara's Bane. Using live Mutogs as a weapon of aerial conflict has ran the gamut from praise of genius to outrage questioning the practice's humanity and even sanity.

So far, Anu priests have been closely monitoring the ongoing conversation on the subject - mostly for personal amusement, rather than public relations or scientific progress.","Presque aucun autre engin aérien n'a fait autant parler de lui dans le milieu de la science que le Fléau d'Ishara. L'utilisation d'un Mutog vivant comme arme de combat aérien provoque des réactions allant de l'éloge du génie à l'outrage questionnant l'humanité, voire le bon sens de cette pratique.
 
 Jusqu'à présent, les prêtres d'Anu surveillent de près la conversation sur le sujet – plutôt pour leur amusement personnel que pour les relations publiques ou les avancées scientifiques."
KEY_FS_AN_MUTOG_CATAPULT_MODULE_RESEARCHDEF_NAME,Ishara's Bane,Fléau d'Ishara
KEY_FS_AN_MUTOG_CATAPULT_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_MUTOG_CATAPULT_MODULE_RESEARCHDEF_UNLOCK,Disciples of Anu Mutog catapult,La catapulte Mutog des Disciples d'Anu
KEY_FS_AN_ORACLE_MODULE_RESEARCHDEF_BENEFITS,Oracle is available for production,L'Oracle est disponible à la production
KEY_FS_AN_ORACLE_MODULE_RESEARCHDEF_COMPLETE,"The pinnacle of Anu innovation is appropriately dubbed the Oracle. Its complicated operation requires the following of specific installation procedures and spiritual attunement only performed by high priests. Once operational, the module allows a priest to telepathically guide air-to-air missiles in battle, rendering conventional countermeasures useless and making Anu a force to be reckoned with in aerial warfare.","Le summum de l'innovation des Disciples d'Anu est nommé à-propos l'Oracle. Son utilisation compliquée exige de suivre des procédures d'installation spécifiques et une harmonisation spirituelle qui n'est effectuée que par des grands prêtres. Une fois opérationnel, ce module permet à un prêtre de guider les missiles air-air en combat par télépathie, ce qui rend les contre-mesures conventionnelles inutiles et fait d'Anu une force militaire à ne pas sous-estimer dans la guerre aérienne."
KEY_FS_AN_ORACLE_MODULE_RESEARCHDEF_NAME,Oracle,Oracle
KEY_FS_AN_ORACLE_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_ORACLE_MODULE_RESEARCHDEF_UNLOCK,A special Disciples of Anu module granting weapons psychic guidance in battle,Un module spécial des Disciples d'Anu qui équipe les armes d'un guidage psychique en combat.
KEY_FS_AN_RAM_MODULE_RESEARCHDEF_BENEFITS,Ravager is available for production,Le Ravageur est disponible à la production
KEY_FS_AN_RAM_MODULE_RESEARCHDEF_COMPLETE,"The close-combat doctrine of Anu warfare is followed even in the air. Taking advantage of the Tiamat's large structure and high stability, the Disciples have found ways to ram into enemy aircraft - a tactic so surprising, that it almost always pays off.","La doctrine de combat rapproché d'Anu est observée jusque dans le ciel. En tirant profit de la grande structure et de la bonne stabilité du Tiamat, les Disciples ont trouvé des moyens de percuter les vaisseaux ennemis – une tactique tellement surprenante qu'elle est presque toujours efficace."
KEY_FS_AN_RAM_MODULE_RESEARCHDEF_NAME,"Ravager ",Ravageur
KEY_FS_AN_RAM_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_RAM_MODULE_RESEARCHDEF_UNLOCK,Disciples of Anu ramming module,Le module percutant des Disciples d'Anu.
KEY_FS_AN_REINFORCED_BULKHEADS_MODULE_RESEARCHDEF_BENEFITS,Reinforced Bulkheads are available for production,Les cloisons renforcées sont disponibles à la production
KEY_FS_AN_REINFORCED_BULKHEADS_MODULE_RESEARCHDEF_COMPLETE,"The Disciples of Anu are very efficient in identifying and maximizing their strengths in battle. A good example are the reinforced bulkheads found on many Tiamats, allowing them to stay afloat longer and even ram enemies without risking critical damage to their own aircraft.",Les Disciples d'Anu identifient et maximisent leurs forces en combat avec efficacité. La preuve en sont les cloisons renforcées qu'on trouve sur de nombreux Tiamats. Elles permettent de rester à flot plus longtemps et même de percuter les ennemis sans risquer de subir des dégâts critiques sur leur propre vaisseau.
KEY_FS_AN_REINFORCED_BULKHEADS_MODULE_RESEARCHDEF_NAME,Reinforced Bulkheads,Cloisons renforcées
KEY_FS_AN_REINFORCED_BULKHEADS_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_AN_REINFORCED_BULKHEADS_MODULE_RESEARCHDEF_UNLOCK,A sizable upgrade to the aircraft's hull increases its durability in combat,Une amélioration importante de la coque du vaisseau augmente sa durabilité en combat.
KEY_FS_NJ_AERIAL_WARFARE_RESEARCHDEF_BENEFITS,Battle-ready Thunderbird is available for production,L'Oiseau de foudre de combat est disponible à la production
KEY_FS_NJ_AERIAL_WARFARE_RESEARCHDEF_COMPLETE,"While ground warfare remains New Jericho's preferred method of Pandoran destruction, the faction has invested heavily in an Air Force Division. For the past few years their own innovation team, partnered with a collective of external researchers, has reached great progress in perfecting air-to-air weaponry, extra-light armor plating, and arming a large Thunderbird squadron for aerial conflict.

In a publicly broadcast speech, Tobias West has expressed great satisfaction with the developments of the Air Force program and announced a large military parade where he will personally test pilot a brand new Thunderbird pattern aircraft.","Bien que la guerre au sol reste la méthode préférée de la Nouvelle-Jéricho pour éliminer les Pandoriens, la faction a fait de gros investissements dans sa division aérienne. Au cours des dernières années, son équipe pour l'innovation, en collaboration avec un collectif de chercheurs externes, a fait de grandes avancées dans le perfectionnement de son arsenal aérien, de son blindage extra-léger, et de son armement d'un grand escadron d'Oiseaux de foudre pour la guerre aérienne.
 
 Dans un discours public, Tobias West a exprimé sa grande satisfaction quant aux avancées du programme des forces aériennes et a annoncé un grand défilé militaire où il testerait lui-même un tout nouveau modèle de vaisseau Oiseau de foudre."
KEY_FS_NJ_AERIAL_WARFARE_RESEARCHDEF_NAME,New Jericho Air Force Division,Division aérienne de la Nouvelle-Jéricho
KEY_FS_NJ_AERIAL_WARFARE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_AERIAL_WARFARE_RESEARCHDEF_UNLOCK,Tobias West has ordered the formation of New Jericho Air Force Division tasked with taking on the new airborne threat. It appears the program has been secretly in development for years and only now revealed to the public.,"Tobias West a ordonné la formation d'une division aérienne pour la Nouvelle-Jéricho. Celle-ci devra prendre en charge la nouvelle menace volante. Il semble que la mise en œuvre de ce programme se prépare depuis des années, pourtant il n'est révélé au public que maintenant."
KEY_FS_NJ_ARMOR_PLATES_MODULE_RESEARCHDEF_BENEFITS,Armor Plates is available for production,Les plaques de blindage sont disponibles à la production
KEY_FS_NJ_ARMOR_PLATES_MODULE_RESEARCHDEF_COMPLETE,"New Jericho military innovation follows the same principles every weapon construction has obeyed since the prehistoric age - make it so you kill the enemy before it kills you. 

The complex arming procedures of the Air Force program dictate equal parts of effort and attention are to be spent on offense and defense. The result of this balanced approach is the recent development of superior armor plating light enough to allow an aircraft to maneuver effortlessly, but strong enough to protect its hull from incoming gunfire.","L'innovation militaire de la Nouvelle-Jéricho observe les mêmes principes que toute construction d'arme depuis la nuit des temps – son but est de tuer l'ennemi avant qu'il ne vous tue.
 
 Les procédures complexes d'armement élaborées par le programme des forces aériennes imposent autant d'efforts et d'attention à l'attaque qu'à la défense. Cette méthode équilibrée a permis de fabriquer un blindage supérieur assez léger pour qu'un vaisseau puisse manœuvrer sans difficulté, mais assez résistant pour protéger sa coque contre les tirs ennemis."
KEY_FS_NJ_ARMOR_PLATES_MODULE_RESEARCHDEF_NAME,Armor Plates,Plaques de blindage
KEY_FS_NJ_ARMOR_PLATES_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_ARMOR_PLATES_MODULE_RESEARCHDEF_UNLOCK,This ultra-light reinforced plating ensures great stability and prevents impact damage to the aircraft's surface.,Ce blindage renforcé ultraléger garantit une bonne stabilité et évite les dégâts d'impact à la surface du vaisseau.
KEY_FS_NJ_CRUISE_CONTROL_MODULE_RESEARCHDEF_BENEFITS,Cruise Control is available for production,Le régulateur de vitesse est disponible à la production
KEY_FS_NJ_CRUISE_CONTROL_MODULE_RESEARCHDEF_COMPLETE,"Even if a machine's construction is flawless, there is always one big weakness in any navigation system - the human factor. Even the most experienced pilots are known to make impulsive decisions in times of crisis. Luckily, New Jericho's improved AI takes emotion out of the equation and makes sure every route selected is optimized. Using this tech, our aircraft can now reach their destinations faster, taking into account factors such as weather and even the presence of enemies.","Même si la construction d'une machine est parfaite, il y a toujours un gros point faible dans tout système de navigation – le facteur humain. Même les pilotes les plus expérimentés peuvent prendre des décisions impulsives en période de crise. Heureusement, la nouvelle IA perfectionnée de la Nouvelle-Jéricho exclut les émotions et s'assure que tous les itinéraires sélectionnés sont optimaux. Grâce à cette technologie, notre vaisseau peut désormais atteindre sa destination plus rapidement, en prenant en compte les facteurs tels que les conditions météorologiques et même la présence d'ennemis."
KEY_FS_NJ_CRUISE_CONTROL_MODULE_RESEARCHDEF_NAME,Cruise Control,Régulateur de vitesse
KEY_FS_NJ_CRUISE_CONTROL_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_CRUISE_CONTROL_MODULE_RESEARCHDEF_UNLOCK,This superior navigation AI system allows aircraft to move faster and find optimal routes across enemy-infested skies.,Ce système sophistiqué d'IA de navigation permet au vaisseau de se déplacer plus rapidement et de trouver des itinéraires optimaux dans le ciel infesté d'ennemis.
KEY_FS_NJ_FUEL_TANK_MODULE_RESEARCHDEF_BENEFITS,Fuel Tank is available for production,Le réservoir de carburant est disponible à la production
KEY_FS_NJ_FUEL_TANK_MODULE_RESEARCHDEF_COMPLETE,"Modern flight technology owes big part of its development to earlier discoveries made for efficient land travel. One such discovery is efficient fuel consumption. Applying principles first tested on Armadillo armored transports, New Jericho aircraft can now optimize fuel consumption to drastically improve the range of its flying warmachines.  ","La technologie moderne de vol doit une grande partie de sa conception aux découvertes antérieures pour améliorer l'efficacité des déplacements terrestres, comme la réduction de la consommation de carburant. En appliquant les principes d'abord testés sur les transporteurs blindés Priodontes, les vaisseaux de la Nouvelle-Jéricho peuvent désormais optimiser leur consommation de carburant pour considérablement améliorer la portée de ses machines de guerre volantes."
KEY_FS_NJ_FUEL_TANK_MODULE_RESEARCHDEF_NAME,Fuel Tank,Réservoir de carburant
KEY_FS_NJ_FUEL_TANK_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_FUEL_TANK_MODULE_RESEARCHDEF_UNLOCK,"This efficient module allows the aircraft to travel greater distances, while only negligibly increasing its overall weight ",Ce module efficace permet au vaisseau de parcourir de plus longues distances sans augmenter considérablement son poids global.
KEY_FS_NJ_FURY_POD_MODULE_RESEARCHDEF_BENEFITS,Gadfly RC-6 is available for production,Le Taon RC-6 est disponible à la production
KEY_FS_NJ_FURY_POD_MODULE_RESEARCHDEF_COMPLETE,"A rotary cannon with formidable firepower, the Gadfly RC-6 is named so after the characteristic noise the drum is making while firing a volley of 6 destructive rounds in the air.","Un canon rotatif doté d'une formidable puissance de tir, le Taon RC-6 est ainsi nommé en raison du bruit singulier que fait le tambour en tirant une salve de 6 cartouches destructrices."
KEY_FS_NJ_FURY_POD_MODULE_RESEARCHDEF_NAME,Gadfly RC-6,Taon RC-6
KEY_FS_NJ_FURY_POD_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_FURY_POD_MODULE_RESEARCHDEF_UNLOCK,A renowned fury pod pattern often employed by New Jericho pilots to lay heavy fire from short distances,Un modèle de pod de fureur célèbre souvent employé par les pilotes de la Nouvelle-Jéricho pour tirer des rafales à courte distance.
KEY_FS_NJ_RAILGUN_MODULE_RESEARCHDEF_BENEFITS,Marauder AC-4 is available for production,Le Maraudeur AC-4 est disponible à la production
KEY_FS_NJ_RAILGUN_MODULE_RESEARCHDEF_COMPLETE,"When it comes to aerial combat, New Jericho is always looking for a the best weight-to-firepower ratio achievable. The standard-issue Marauder AC-4 autocannons are based on electromagnetic linear motors to launch bursts of heavy fire at impressive range.","Quand il s'agit de combat aérien, la Nouvelle-Jéricho cherche toujours le meilleur ratio masse/puissance de tir possible. Les canons automatiques du Maraudeur AC-4 standard se basent sur des moteurs linéaires électromagnétiques pour tirer des rafales à une portée impressionnante."
KEY_FS_NJ_RAILGUN_MODULE_RESEARCHDEF_NAME,Marauder AC-4,Maraudeur AC-4
KEY_FS_NJ_RAILGUN_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_RAILGUN_MODULE_RESEARCHDEF_UNLOCK,New Jericho's standard-issue air-to-air railgun autocannon.,Le canon électrique automatique aérien standard de la Nouvelle-Jéricho.
KEY_FS_NJ_TACTICAL_NUKE_MODULE_RESEARCHDEF_BENEFITS,Armageddon AAM is available for production,L'Armageddon AAM est disponible à la production
KEY_FS_NJ_TACTICAL_NUKE_MODULE_RESEARCHDEF_COMPLETE,"New Jericho spares no expense or man hours when it comes to improving its arsenal. Since the launch of the Air Force program, researchers have been exploring numerous ways of making their most powerful warheads light enough to be carried by aircraft and launched at close targets. By all accounts they've succeeded. 

The Armageddon air-to-air missile is the pinnacle of New Jericho innovation and their ultimate answer to any and all airborne threats to humanity.","La Nouvelle-Jéricho ne lésine pas sur le budget ou les heures de travail quand il s'agit d'améliorer son arsenal. Depuis le lancement du programme des forces aériennes, les chercheurs ont exploré de nombreuses options pour alléger leurs ogives les plus puissantes et ainsi permettre de les transporter à bord d'un vaisseau pour les utiliser sur des cibles proches. De toute évidence, ils ont réussi.
 
 Le missile air-air Armageddon est le summum de l'innovation de la Nouvelle-Jéricho et la réponse par excellence à tous les ennemis volants qui menacent l'humanité."
KEY_FS_NJ_TACTICAL_NUKE_MODULE_RESEARCHDEF_NAME,Armageddon AAM,Armageddon AAM
KEY_FS_NJ_TACTICAL_NUKE_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_NJ_TACTICAL_NUKE_MODULE_RESEARCHDEF_UNLOCK,"The proudest invention of the New Jericho Air Force wears a name appropriate to its destructive firepower ",L'invention et la fierté des forces aériennes de la Nouvelle-Jéricho porte un nom qui fait justice à sa puissance de tir destructrice.
KEY_FS_PX_AERIAL_WARFARE_RESEARCHDEF_BENEFITS,Battle-ready Manticore is available for production,La Manticore de combat est disponible à la production
KEY_FS_PX_AERIAL_WARFARE_RESEARCHDEF_COMPLETE,"Our researchers have been tirelessly analyzing intelligence reports, footage, and witness testimonials to learn everything they can about the Behemoth, the newly discovered flying species, and the Festering Skies. The Pandorans seem to be organized by a higher form of intelligence and their flight patterns are far from random. Careful observation of air movements reveals the Pandorans complete very specific objectives such as reconnaissance, raids, and in many cases infestation of human settlements. 

Our course of action is clear: arm a squadron of Manticores and systematically attack the Pandoran patrols to prevent their rampage. While we intercept the attacks, a dedicated researcher unit will be working around the clock to study the Pandorans' behavior further and make ongoing improvements to our air-to-air arsenal.","Nos chercheurs ont analysé sans relâche les rapports du service de renseignement, des images et des témoignages pour en apprendre le plus possible sur le Béhémoth, l'espèce volante qui vient d'être découverte, et les Ciels de poison. Les Pandoriens semblent être organisés par une forme d'intelligence et leurs comportements de vol n'ont rien d'aléatoire. Une observation attentive des déplacements aériens révèle que les Pandoriens effectuent des missions très spécifiques, notamment la reconnaissance, les raids, et dans beaucoup de cas, l'infestation de colonies humaines.
 
 Notre plan d'action est clair : armer un escadron de Manticores et attaquer systématiquement les patrouilles pandoriennes pour les empêcher de tout détruire. Pendant que nous interceptons les attaques, une unité de recherche dédiée étudiera en continu le comportement des Pandoriens pour améliorer davantage notre arsenal aérien."
